Codigo,Producto,Cod Barra,Rubro,Sub Rubro,Proveedor,Marca,Moneda,Costo,Porc. Utilidad,Bulto,Caja / Rollo,Unidad / metro / cajita,,
294001152,GALON BORDADO PAMPA 16MM XMT,907079,MERCERIA,GALON,,,PESOS,141.68,"120,00",,,,,Único
294001153,GALON BORDADO PAMPA 25MM XMT,907080,MERCERIA,GALON,,,PESOS,197.34,"120,00",,,,,Único
294001154,GALON BORDADO PAMPA 33MM XMT,907081,MERCERIA,GALON,,,PESOS,258.06,"120,00",,,,,Único
294001155,GALON CORONOFITO ALGODON CRUDO FB ART M3 XMT,907082,MERCERIA,GALON,,,PESOS,63.25,"120,00",,,,,Único
294001156,GALON CORONOFITO LAME FB ART M43L XMT,907083,MERCERIA,GALON,,,PESOS,55.66,"120,00",,,,,Único
294001157,GALON CORONOFITO POLIESTER ART M42 XMT,907084,MERCERIA,GALON,,,PESOS,30.36,"120,00",,,,,Único
294001158,GALON CUSCO 35MM XMT,907085,MERCERIA,GALON,MILAN,,PESOS,550.00,"120,00",,,,,Único
294001159,GALON ESPIGA LUREX ART 623 XMT AG1095 AG 1095,907086,MERCERIA,GALON,,,PESOS,782.00,"120,00",,,,,Único
294001160,GALON ESPIGA RAYON ART 624 XMT,907087,MERCERIA,GALON,,,PESOS,721.30,"120,00",,,,,Único
294001161,GALON ESPIGA YUTE ART 624/88 XMT,907088,MERCERIA,GALON,,,PESOS,704.00,"120,00",,,,,Único
294001162,GALON FB ROCOQUITO LUREX ART 389 XMT,907089,MERCERIA,GALON,,,PESOS,303.60,"120,00",,,,,Único
294001163,GALON FOLK 25MM XMT,907090,MERCERIA,GALON,MILAN,,PESOS,600.00,"120,00",,,,,Único
294001164,GALON GUSANILLO FB ART 340 XMT,907091,MERCERIA,GALON,,,PESOS,264.00,"120,00",,,,,Único
294001165,GALON GUSANILLO LUREX FB ART 3641 XMT,907092,MERCERIA,GALON,,,PESOS,"1,210.00","120,00",,,,,Único
ME1465421,GALON IMPORTADO ART. 1153 X METRO,909153,MERCERIA,GALON,,,PESOS,230.23,"120,00",,,,,Único
ME1452157,GALON IMPORTADO ART. 1154 X METRO,909152,MERCERIA,GALON,,,PESOS,392.15,"120,00",,,,,Único
ME2165423,GALON IMPORTADO ART. 1454 X METRO,909180,MERCERIA,GALON,,,PESOS,"1,472.46","120,00",,,,,Único
ME2156435,GALON IMPORTADO ART. 1456 X METRO,909178,MERCERIA,GALON,,,PESOS,"1,345.96","120,00",,,,,Único
ME5416523,GALON IMPORTADO ART. 1457 X METRO,909245,MERCERIA,GALON,,,PESOS,"1,806.42","120,00",,,,,Único
ME154145,GALON IMPORTADO ART. 1458 X METRO,909156,MERCERIA,GALON,,,PESOS,"1,550.89","120,00",,,,,Único
294001166,GALON KUSI 40MM XMT,907093,MERCERIA,GALON,MILAN,,PESOS,990.00,"120,00",,,,,Único
ME5457,GALON LENTEJUELA DORADO ELASTIZADO 2CM X METRO,909251,MERCERIA,GALON,,,PESOS,"1,062.60","120,00",,,,,Único
ME6368698,GALON LENTEJUELA ELASTICO 2CM,909275,MERCERIA,GALON,,,PESOS,910.80,"120,00",,,,,Único
294001167,GALON MADROÑO FB ART M44 XMT,907094,MERCERIA,GALON,,,PESOS,360.00,"120,00",,,,,Único
294001168,GALON MAYA 40MM XMT,907095,MERCERIA,GALON,MILAN,,PESOS,"1,090.00","120,00",,,,,Único
ME4032,GALON NEGRO C/BRILLO A6440,909213,MERCERIA,GALON,,,PESOS,278.30,"120,00",,,,,Único
294001169,GALON PAMPA 20MM XMT,907096,MERCERIA,GALON,MILAN,,PESOS,220.00,"120,00",,,,,Único
294001170,GALON PAMPA 28MM XMT,907097,MERCERIA,GALON,MILAN,,PESOS,330.00,"120,00",,,,,Único
190500003483,GALON PAMPA 40MM X 1 MT * CINTA FAJA GAUCHA ONDINA *,904292,MERCERIA,GALON,,,PESOS,"1,200.00","120,00",,,,,Único
ME87792,GALON PAMPA 80MM X 10 MTs * CINTA FAJA GAUCHA ONDINA *,909288,MERCERIA,GALON,,,PESOS,"11,550.00","120,00",,,,,Único
294001171,GALON PAMPA 80MM X 1 MT * CINTA FAJA GAUCHA ONDINA *,907098,MERCERIA,GALON,,,PESOS,"2,320.00","120,00",,,,,Único
294001172,GALON POLIESTER PAMPA 20MM XMT,907099,MERCERIA,GALON,,,PESOS,98.67,"120,00",,,,,Único
294001173,GALON POMPON FB ART D34 XMT,907100,MERCERIA,GALON,,,PESOS,360.00,"120,00",,,,,Único
294001174,GALON POMPON FB ART D38 XMT,907101,MERCERIA,GALON,,,PESOS,360.00,"120,00",,,,,Único
294001175,GALON POMPON FLUO FB ART D35 XMT,907102,MERCERIA,GALON,MILAN,,PESOS,750.00,"120,00",,,,,Único
294001176,GALON POMPON LUREX FB ART D36 XMT,907103,MERCERIA,GALON,,,PESOS,338.26,"120,00",,,,,Único
294001177,GALON POMPON MULTICOLOR FLUO XMT,907104,MERCERIA,GALON,MILAN,,PESOS,"1,100.00","120,00",,,,,Único
294001178,GALON ROCOCO FB ART BL388 XMT,907105,MERCERIA,GALON,,,PESOS,209.99,"120,00",,,,,Único
MER5244448,GALON STRASS AG2057 X METRO,909345,MERCERIA,GALON,,,PESOS,"6,930.00","120,00",,,,,Único
294001179,GALON YUTE CADENA 35MM XMT,907106,MERCERIA,GALON,MILAN,,PESOS,620.00,"120,00",,,,,Único
294001180,GALON YUTE CON PESPUNTE 10MM XMT,907107,MERCERIA,GALON,MILAN,,PESOS,320.00,"120,00",,,,,Único
294001181,GALON YUTE CON PESPUNTE 15MM XMT,907108,MERCERIA,GALON,MILAN,,PESOS,460.00,"120,00",,,,,Único
294001182,GALON YUTE CON PESPUNTE 20MM XMT,907109,MERCERIA,GALON,MILAN,,PESOS,615.00,"120,00",,,,,Único
294001183,GALON YUTE CRUZ 20MM XMT,907110,MERCERIA,GALON,MILAN,,PESOS,290.00,"120,00",,,,,Único
294001184,GALON YUTE CRUZ 35MM XMT,907111,MERCERIA,GALON,MILAN,,PESOS,594.55,"120,00",,,,,Único
294001185,GALON YUTE GUARDA 40MM XMT,907112,MERCERIA,GALON,MILAN,,PESOS,594.55,"120,00",,,,,Único
294001186,GALON YUTE GUSANILLO FB ART 340/88 XMT,907113,MERCERIA,GALON,,,PESOS,352.00,"120,00",,,,,Único
294001187,GALON YUTE ROMBO 20MM XMT,907114,MERCERIA,GALON,MILAN,,PESOS,290.95,"120,00",,,,,Único
294001188,GALON YUTE ROMBO 35MM XMT,907115,MERCERIA,GALON,MILAN,,PESOS,594.55,"120,00",,,,,Único
294001189,GALON ZIGZAG FB ART 321 XMT,907116,MERCERIA,GALON,,,PESOS,192.28,"120,00",,,,,Único
294001190,GANCHO ALFILER HIERRO NIQUELADO X UNIDAD,907117,MERCERIA,CORTINA,,,PESOS,37.95,"120,00",,,,,Único
ME546898,GANCHO ALFILER X 1,909257,MERCERIA,GANCHO,,,PESOS,55.00,"120,00",,,,,Único
ME54788,GANCHO DE PANTALON DE VESTIR METALICO DE 2 PARTES X UNIDAD,909260,MERCERIA,GANCHO,,,PESOS,139.15,"120,00",,,,,Único
294001191,GANCHO DE PANTALON DE VESTIR METALICO DE 4 PARTES X UNIDAD,907118,MERCERIA,GANCHO CORPIÑO,,,PESOS,189.75,"120,00",,,,,Único
294001192,GANCHO DESMONTABLE METAL PARA CORPIÑO 11MM X UNIDAD,907119,MERCERIA,GANCHO CORPIÑO,,,PESOS,32.89,"120,00",,,,,Único
294001193,GANCHO DESMONTABLE METAL PARA CORPIÑO 13MM X UNIDAD,907120,MERCERIA,GANCHO CORPIÑO,,,PESOS,50.60,"120,00",,,,,Único
294001194,GANCHO DESMONTABLE METAL PARA CORPIÑO 15MM X UNIDAD,907121,MERCERIA,GANCHO CORPIÑO,,,PESOS,55.66,"120,00",,,,,Único
294001195,GANCHO DESMONTABLE METAL PARA CORPIÑO 6M X UNIDAD,907122,MERCERIA,GANCHO CORPIÑO,,,PESOS,25.30,"120,00",,,,,Único
294001196,GANCHO DESMONTABLE METAL PARA CORPIÑO BIKINI 20MM X UNIDAD,907123,MERCERIA,GANCHO CORPIÑO,,,PESOS,174.57,"120,00",,,,,Único
294001197,GANCHO DESMONTABLE METAL PARA CORPIÑO BIKINI 25MM X UNIDAD,907124,MERCERIA,GANCHO CORPIÑO,,,PESOS,197.34,"120,00",,,,,Único
294001198,GANCHO DESMONTABLE PLASTICO PARA CORPIÑO 10MM X UNIDAD,907125,MERCERIA,GANCHO CORPIÑO,,,PESOS,16.45,"120,00",,,,,Único
294001199,GANCHO DESMONTABLE PLASTICO PARA CORPIÑO 6MM X UNIDAD,907126,MERCERIA,GANCHO CORPIÑO,,,PESOS,13.92,"120,00",,,,,Único
294001200,*,907127,MERCERIA,GANCHO INGLES,,,PESOS,13.92,"120,00",,,,,Único
ME546897,GANCHO INGLES X 1,909256,MERCERIA,GANCHO,MERCECOR,,PESOS,55.00,"120,00",,,,,Único
294001201,GANCHO ALFILER PARA CORTINA X1,907128,MERCERIA,GANCHO CORTINA,MERCECOR,,PESOS,55.00,"120,00",,,,,Único
294001202,GANCHO REGULADOR PLASTICO TRANSPARENTE PARA CORPIÑO 6MM X UNIDAD,907129,MERCERIA,GANCHO CORPIÑO,,,PESOS,5.06,"120,00",,,,,Único
ME546899,GANCHO RUFLETE DE PLASTICO X 1,909258,MERCERIA,GANCHO,,,PESOS,22.00,"120,00",,,,,Único
294001203,GANCHO RUFLETE HIERRO NIQUELADO X UNIDAD,907130,MERCERIA,GANCHO CORTINA,,,PESOS,13.16,"120,00",,,,,Único
294001204,GANCHO RUFLETE PLASTICO X1,907131,MERCERIA,GANCHO CORTINA,,,PESOS,8.86,"120,00",,,,,Único
ME990,GEMA OVALADA 10MM X UNIDAD,909325,MERCERIA,GEMAS,,,PESOS,22.00,"120,00",,,,,Único
ME744,GEMA OVALADA 13MM * 18MM X UNIDAD,909284,MERCERIA,,,,PESOS,44.00,"120,00",,,,,Único
ME991,GEMA OVALADA 8MM X UNIDAD,909326,MERCERIA,GEMAS,,,PESOS,22.00,"120,00",,,,,Único
ME989,GEMA REDONDA 12MM X UNIDAD,909323,MERCERIA,GEMAS,,,PESOS,33.00,"120,00",,,,,Único
ME898,GEMA REDONDA 15MM X UNIDAD,909294,MERCERIA,GEMA,,,PESOS,66.00,"120,00",,,,,Único
ME988,GEMA REDONDA 18MM X UNIDAD,909322,MERCERIA,GEMAS,,,PESOS,44.00,"120,00",,,,,Único
ME987,GEMA REDONDA 8MM X UNIDAD,909298,MERCERIA,GEMA,,,PESOS,22.00,"120,00",,,,,Único
ME992,GEMA ROMBO 12MM X UNIDAD,909327,MERCERIA,GEMAS,,,PESOS,33.00,"120,00",,,,,Único
GE,GOMA ESPUMA X METRO,908206,MERCERIA,GOMA ESPUMA,,,PESOS,"3,000.00","120,00",,,,,Único
294001205,GUANTES ALGODON BLANCO ADULTO X PAR,907132,MERCERIA,GUANTES,MILAN,,PESOS,"4,500.00","120,00",,,,,Único
294001206,GUANTES ALGODON BLANCO NIÑO X PAR,907133,MERCERIA,GUANTES,MILAN,,PESOS,"4,150.00","120,00",,,,,Único
294001207,GUATA X MT ,907134,MERCERIA,GUATA,MILAN,,PESOS,"2,500.00","120,00",,,,,Único
ME1654,GUIPURE BLANCO 10CM,909172,MERCERIA,GUIPURE,,,PESOS,"3,440.80","120,00",,,,,Único
294001208,GUIPURE FLORES 4CM XMT,907135,MERCERIA,GUIPURE,,,PESOS,"1,009.47","120,00",,,,,Único
2940012091,GUIPURE MARGARITA CHICA X MT ART 574,8903147,MERCERIA,GUIPURE,,,PESOS,"2,904.00","120,00",,,,,Único
294001209,GUIPURE MARGARITA X MT ART 3618,907136,MERCERIA,GUIPURE,,,PESOS,"3,960.00","120,00",,,,,Único
ME9708,GUIPURE ONDITA X 15 YDS X METRO,909295,MERCERIA,GUIPURE,,,PESOS,"1,164.56","120,00",,,,,Único
294001210,HEBILLA MADISON (TIPO TIRADORES) P20 2CM METAL X UNIDAD,907137,MERCERIA,HEBILLA,MILAN,,PESOS,220.00,"120,00",,,,,Único
294001211,HEBILLA MADISON (TIPO TIRADORES) P30 3CM METAL X UNIDAD,907138,MERCERIA,HEBILLA,MILAN,,PESOS,280.00,"120,00",,,,,Único
MER255548887,"HEBILLA MADISON PLASTICO CBX 2,5CM X1",909343,MERCERIA,HEBILLA,,,PESOS,319.80,"120,00",,,,,Único
294001212,HEBILLA METALICA JARDINERO 30 X UNIDAD,907139,MERCERIA,HEBILLA,,,PESOS,371.91,"120,00",,,,,Único
294001213,HEBILLA METALICA JARDINERO 40 X UNIDAD,907140,MERCERIA,HEBILLA,,,PESOS,396.70,"120,00",,,,,Único
294001214,HEBILLA PARA MOCHILA 2 CM X UNIDAD,907141,MERCERIA,HEBILLA,MILAN,,PESOS,122.00,"120,00",,,,,Único
294001215,"HEBILLA PARA MOCHILA 2,5CM X UNIDAD",907142,MERCERIA,HEBILLA,MILAN,,PESOS,175.00,"120,00",,,,,Único
294001216,HEBILLA PARA MOCHILA 3CM X UNIDAD,907143,MERCERIA,HEBILLA,MILAN,,PESOS,215.00,"120,00",,,,,Único
294001217,HEBILLA PARA MOCHILA 4CM X UNIDAD,907144,MERCERIA,HEBILLA,MILAN,,PESOS,270.00,"120,00",,,,,Único
294001218,HEBILLA PARA MOCHILA 5CM X UNIDAD,907145,MERCERIA,HEBILLA,MILAN,,PESOS,760.00,"120,00",,,,,Único
ME445935,HILO ALGODON 24 HEBRAS PARA MACRAME ROLLO (APROX. 100 MTS),909215,MERCERIA,HILO,,,PESOS,0.00,"120,00",,,,,Único
294001219,HILO ALGODON 27 HEBRAS PARA MACRAME ROLLO (RINDE APROX. 100 MTS),907146,MERCERIA,HILO,MILAN,,PESOS,"2,925.00","120,00",,,,,Único
29400121911,*,907148,MERCERIA,HILO,MILAN,,PESOS,"2,845.80","120,00",,,,,Único
2940012191,*,907147,MERCERIA,HILO,MILAN,,PESOS,35.00,"120,00",,,,,Único
29400121912,CINTA FRUNCIDORA  CORTINA  5 CM X MT,907149,MERCERIA,,MERCECOR,,PESOS,450.00,"120,00",,,,,Único
294001220,HILO ALGODON BARRILETE ART 1054 CONO,907150,MERCERIA,HILO,MILAN,,PESOS,"1,450.00","120,00",,,,,Único
294001221,HILO ALGODON BARRILETE Nº04 OVILLO DE 30M,907151,MERCERIA,HILO,MILAN,,PESOS,265.00,"120,00",,,,,Único
294001222,HILO ALGODON CHORICERO CONO ART 1130,907152,MERCERIA,HILO,MILAN,,PESOS,"2,045.10","120,00",,,,,Único
294001223,HILO ALGODON CHORICERO OVILLO DE 18MT,907153,MERCERIA,HILO,MILAN,,PESOS,240.00,"120,00",,,,,Único
294001224,HILO ALGODON CHORICERO OVILLO DE 40 MT,907154,MERCERIA,HILO,MILAN,,PESOS,360.00,"120,00",,,,,Único
294001225,HILO ALGODON PIOLIN ALBAÑIL Nº10 50GR,907155,MERCERIA,HILO,MILAN,,PESOS,600.00,"120,00",,,,,Único
294001226,HILO ALGODON PIOLIN ALBAÑIL Nº10 80GR,907156,MERCERIA,HILO,MILAN,,PESOS,955.00,"120,00",,,,,Único
294001227,HILO ALGODON PIZERO CONO 250 GR,907157,MERCERIA,HILO,MILAN,,PESOS,"1,480.00","120,00",,,,,Único
294001228,HILO CADENA CHICO,907158,MERCERIA,HILO,MERCECOR,CADENA,PESOS,"1,193.40","120,00",,,,,Único
294001229,HILO CADENA GRANDE,907159,MERCERIA,HILO,MERCECOR,CADENA,PESOS,"3,000.00","120,00",,,,,Único
ME2282,HILO CHINO BIJOU PARA MANUALIDADES 1MM X 100YRS,909185,MERCERIA,HILO CHINO,,,PESOS,"5,700.00","120,00",,,,,Único
ME356,HILO CHINO BIJOU PARA MANUALIDADES 1MM X 1 M,909208,MERCERIA,HILO,,,PESOS,65.55,"120,00",,,,,Único
294001230,HILO CLEA 125 PARA BORDAR,907160,MERCERIA,HILO,MILAN,,PESOS,"1,578.00","120,00",,,,,Único
ME548578,HILO COSELOTODO X UNIDAD,909261,MERCERIA,HILO,,,PESOS,518.65,"120,00",,,,,Único
294001231,HILO CROCHET CAMILA OVILLO,907161,MERCERIA,HILO,,CAMILA,PESOS,"1,265.00","120,00",,,,,Único
294001232,HILO CROCHET CAMILA OVILLO MATIZADO,907162,MERCERIA,HILO,,CAMILA,PESOS,"1,391.50","120,00",,,,,Único
294001233,HILO DE BORDADO CHINO,907163,MERCERIA,HILO,MILAN,,PESOS,721.05,"120,00",,,,,Único
294001234,HILO DE POLYESTER CUCITO DE 90MT,907164,MERCERIA,HILO,,,PESOS,321.31,"120,00",,,,,Único
294001264,HILO DE YUTE COMBINADO CON ALGODON X250MT ART 481,907196,MERCERIA,HILO YUTE,MILAN,,PESOS,"6,330.00","120,00",,,,,Único
294001265,HILO DE YUTE COMBINADO CON ALGODON XMT ART 481,907197,MERCERIA,HILO YUTE,MILAN,,PESOS,50.00,"120,00",,,,,Único
294001235,HILO DE YUTE LACIO 10 HEBRAS 3MM XMT,907165,MERCERIA,HILO,MILAN,,PESOS,101.20,"120,00",,,,,Único
294001236,HILO DRIMA CHICO X 100MT,907166,MERCERIA,HILO,MILAN,DRIMA,PESOS,840.40,"120,00",,,,,Único
294001237,FRESH,907167,MERCERIA,HILO,MILAN,DRIMA,PESOS,"1,056.00","120,00",,,,,Único
294001239,HILO ELASTICO EN BOBINA ,907169,MERCERIA,HILO ELASTICO,MILAN,,PESOS,616.00,"120,00",,,,,Único
294001240,HILO ELASTICO EN CONO X 240 MT,907170,MERCERIA,HILO ELASTICO,MILAN,,PESOS,"6,700.00","120,00",,,,,Único
294001241,HILO ENCERADO COLOR ROLLO X 70MT,907171,MERCERIA,HILO ENCERADO,MILAN,,PESOS,"1,410.00","120,00",,,,,Único
294001242,HILO ENCERADO COLOR XMT,907172,MERCERIA,HILO ENCERADO,MILAN,,PESOS,23.16,"120,00",,,,,Único
294001243,HILO ENCERADO FLUO ROLLO X 70MT,907173,MERCERIA,HILO ENCERADO,MILAN,,PESOS,"1,590.00","120,00",,,,,Único
294001244,HILO ENCERADO FLUO XMT,907174,MERCERIA,HILO ENCERADO,MILAN,,PESOS,35.00,"120,00",,,,,Único
ME6197,HILO FRESH MIA X 100GR (CASHMILON DE VERANO),909274,MERCERIA,HILO,,,PESOS,"4,400.00","120,00",,,,,Único
294001245,HILO HILVANAR CONO 1500MTS,907175,MERCERIA,HILO,MILAN,,PESOS,"2,440.00","120,00",,,,,Único
294001246,HILO HILVANAR CONO 300MTS,907176,MERCERIA,HILO,MILAN,,PESOS,652.74,"120,00",,,,,Único
294001247,HILO JEAN LABOR BOBINA 50MTS,907177,MERCERIA,HILO,MILAN,,PESOS,490.00,"120,00",,,,,Único
294001248,HILO LUREX CONO DE 1000MTS ART 14,907178,MERCERIA,HILO DE LUREX,MILAN,,PESOS,"3,800.00","120,00",,,,,Único
294001249,HILO LUREX CORONA BOBINA DE 100MTS X 10,907179,MERCERIA,HILO DE LUREX,MILAN,CORONA,PESOS,"4,320.00","120,00",,,,,Único
2940012562,HILO LUREX CORONA X100 MTS X UD,907188,MERCERIA,HILO,MILAN,,PESOS,496.80,"120,00",,,,,Único
294001250,HILO MACRAME OVILLO DE 100GR,907180,MERCERIA,HILO,,,PESOS,"2,479.40","120,00",,,,,Único
294001251,HILO MAXI 95 MT X UN,907181,MERCERIA,HILO,MILAN,,PESOS,520.00,"120,00",,,,,Único
294001252,HILO MAXIMOULINEX EN MADEJA,907182,MERCERIA,HILO,MILAN,MOULINE,PESOS,740.00,"120,00",,,,,Único
294001253,HILO MONOFILAMENTO CONO DE 5000MTS,907183,MERCERIA,HILO,MILAN,,PESOS,"22,000.00","120,00",,,,,Único
294001254,HILO MONOFILAMENTO CORONA BOBINA,907184,MERCERIA,HILO,MILAN,,PESOS,540.00,"120,00",,,,,Único
294001255,HILO NYLON LABOR EXTRAFUERTE BOBINA DE 100MTS,907185,MERCERIA,HILO,MILAN,LABOR,PESOS,790.00,"120,00",,,,,Único
M457899544,HILO RUSTICO PARA TEJER,909123,MERCERIA,LANA,MERCECOR,,PESOS,"1,500.00","120,00",1454.166667,,,,Único
2940012561,HILO PESPONTO CADENA X 30MT,907187,MERCERIA,HILO,MERCECOR,DRIMA,PESOS,726.00,"120,00",619,,,,Único
294001256,HILO RUBI PARA BORDAR X UNIDAD,907186,MERCERIA,HILO BORDAR,MERCECOR,RUBI,PESOS,900.00,"120,00",875,,,,Único
294001257,HILO SISAL 30MT X OVILLO,907189,MERCERIA,HILO SISAL,MILAN,,PESOS,950.00,"120,00",,,,,Único
ME131010,HILO SISAL X MT,907189,MERCERIA,HILO SISAL,MILAN,,PESOS,50.00,"120,00",,,,,Único
294001258,HILO SISAL COLOR 25M,907190,MERCERIA,HILO SISAL,MILAN,,PESOS,"1,200.00","120,00",,,,,Único
294001259,HILO YUTE 16/2 ART 432 OVILLO DE 30M,907191,MERCERIA,HILO YUTE,MILAN,,PESOS,"1,161.27","120,00",,,,,Único
294001260,HILO YUTE 28/2 ART 413 OVILLO DE 30 M,907192,MERCERIA,HILO YUTE,MILAN,,PESOS,"1,280.00","120,00",,,,,Único
294001261,HILO YUTE 8/2 Nº5 PARA TRAMAR OVILLO DE 40M,907193,MERCERIA,HILO YUTE,MILAN,,PESOS,721.05,"120,00",,,,,Único
294001262,HILO YUTE COMBINADO ALGODON OVILLO DE 30M,907194,MERCERIA,HILO YUTE,MILAN,,PESOS,"1,350.00","120,00",,,,,Único
294001263,HILO YUTE COMBINADO COLOR OVILLO DE 30M,907195,MERCERIA,HILO YUTE,MILAN,,PESOS,"1,439.57","120,00",,,,,Único
ME4555,HILO YUTE CONITO 6/2 70MTS X ROLLO,909219,MERCERIA,HILO,MILAN,,PESOS,"1,113.23","120,00",,,,,Único
294001266,HILO YUTE CONO 6/2 ART 401 DE 70MT X MT,907198,MERCERIA,HILO YUTE,MILAN,,PESOS,20.00,"120,00",,,,,Único
294001267,HILO YUTE CORONA ART 6/2 BOBINA X50M,907199,MERCERIA,HILO YUTE,MILAN,,PESOS,"1,300.00","120,00",,,,,Único
294001268,HOMBRERA SIN FORRAR ART. 0 X PAR,907200,MERCERIA,HOMBRERA,MERCECOR,,PESOS,300.00,"120,00",,,,,Único
294001269,HOMBRERA SIN FORRAR ART. 2 X PAR,907201,MERCERIA,HOMBRERA,MERCECOR,,PESOS,580.00,"120,00",,,,,Único
294001270,HOMBRERA SIN FORRAR ART. 4 X PAR,907202,MERCERIA,HOMBRERA,MERCECOR,,PESOS,710.00,"120,00",,,,,Único
294001271,HOMBRERA SIN FORRAR ART. 10 X PAR,907203,MERCERIA,HOMBRERA,MERCECOR,,PESOS,680.00,"120,00",,,,,Único
294001272,HOMBRERA SIN FORRAR ART. 11 X PAR,907204,MERCERIA,HOMBRERA,MERCECOR,,PESOS,630.00,"120,00",,,,,Único
294001273,HOMBRERA FORRADA ART. 0 X PAR,907205,MERCERIA,HOMBRERA,MERCECOR,,PESOS,"1,025.00","120,00",,,,,Único
294001274,HOMBRERA FORRADA ART. 2 X PAR,907206,MERCERIA,HOMBRERA,MERCECOR,,PESOS,"1,462.50","120,00",,,,,Único
294001275,HOMBRERA FORRADA ART. 4 X PAR,907207,MERCERIA,HOMBRERA,MERCECOR,,PESOS,"1,541.67","120,00",,,,,Único
294001277,HULE NYLON CRISTAL Nº2 XMT,907208,MERCERIA,HULE,MILAN,,PESOS,"4,100.00","120,00",,,,,Único
294001279,IMAN (ROLLO) X 10 CM,907209,MERCERIA,IMAN,MILAN,CBX,PESOS,130.00,"120,00",,,,,Único
294001280,IMAN REDONDO CBX 14MM X 3MM X 1,907210,MERCERIA,IMAN,MILAN,CBX,PESOS,43.56,"120,00",,,,,Único
294001281,INVISIBLE NINON CHICO CARTON X12,907211,MERCERIA,INVISIBLE,MILAN,NINON,PESOS,620.00,"120,00",,,,,Único
294001282,INVISIBLE NINON GRANDE CARTON X12,907212,MERCERIA,INVISIBLE,MILAN,NINON,PESOS,"1,500.00","120,00",,,,,Único
BLA6333,JUEGO DE TOALLA Y TOALLON SANTISTA / PRATA,908177,MERCERIA,TOALLA,,SANTISTA,PESOS,"7,500.00","120,00",,,,,Único
ME54470,KIT AGUJAS CHINAS X 48U,909246,MERCERIA,AGUJAS,MILAN,,PESOS,350.00,"120,00",,,,,Único
ME6136,LANA CIRCULO MAIS BEBE OVILLO X 100GR,909273,MERCERIA,LANA,MILAN,MAIS BEBE,PESOS,"2,545.45","120,00",,,,,Único
ME6137,LANA CIRCULO MOLLET SEMI GORDA OVILLO X 100GR,7891113018937,MERCERIA,LANA,MILAN,MOLLET,PESOS,"2,181.82","120,00",,,,,Único
294001283,LANA CISNE BEBE CONFORT MATIZADA 100 GRS,907213,MERCERIA,LIENZO,MILAN,CISNE,PESOS,"2,618.18","120,00",,,,,Único
294001284,LANA CISNE SUPER BEBE LISA X 100 GRS,907214,MERCERIA,LANA,MILAN,CISNE,PESOS,"2,140.00","120,00",,,,,Único
294001285,LANA CISNE D PRIMERA LISA 40 GRS,907215,MERCERIA,LANA,MILAN,CISNE,PESOS,814.55,"120,00",,,,,Único
294001286,LANA CISNE D PRIMERA MATIZADA 40 GRS,907216,MERCERIA,LANA,MILAN,CISNE,PESOS,858.18,"120,00",,,,,Único
ME254451,LANA CISNE HOBBY X 100GR,909189,MERCERIA,LANA,,,PESOS,"1,583.98","120,00",,,,,Único
294001287,LANA CISNE RENDIDORA LISA 100 GRS,907217,MERCERIA,LANA,MILAN,CISNE,PESOS,"2,660.00","120,00",,,,,Único
294001288,LANA CISNE RENDIDORA MATIZADA 100 GRS,907218,MERCERIA,LANA,MILAN,CISNE,PESOS,"3,300.00","120,00",,,,,Único
294000615,LANA MIA BROOKLYN X 100GRS,906517,MERCERIA,LANA,,BROOKLYN,PESOS,"3,938.00","120,00",,,,,Único
294001289,LANA SEDIFICADA CASHMILON MADEJA 100 GRS,907219,MERCERIA,LANA,,,PESOS,"1,020.10","120,00",,,,,Único
294001291,LENTEJUELA X METRO,907221,MERCERIA,LENTEJUELA,MILAN,,PESOS,164.00,"120,00",,,,,Único
294001292,LENTEJUELA X METRO LASER,907222,MERCERIA,LENTEJUELA,MILAN,,PESOS,164.00,"120,00",,,,,Único
M4578421223,LENTEJUELAS EN PAQUETE X 15GR - METALIZADA- TORNASOLADA - LASER,909122,MERCERIA,LENTEJUELA,MILAN,,PESOS,320.00,"120,00",,,,,Único
294001293,"LIENZO ALGODON / MEZCLA ANCHO 1,50M X MT",907223,MERCERIA,LIENZO,MERCECOR,,PESOS,"2,400.00","120,00",,,,,Único
294001294,"LIENZO ALGODON / MEZCLA ANCHO 2,50M X MT",907223,MERCERIA,LIENZO,MERCECOR,,PESOS,"3,850.00","120,00",,,,,Único
294001295,LIMPIA PIPA LISO X UNIDAD,907225,MERCERIA,LIMPIA PIPA,MILAN,CBX,PESOS,41.49,"120,00",,,,,Único
294001296,LIMPIA PIPA LUREX X UNIDAD,907226,MERCERIA,LIMPIA PIPA,MILAN,CBX,PESOS,55.18,"120,00",,,,,Único
ME6059,LUDETEX FLECO ALGODON 2101 X MT,909272,MERCERIA,FLECOS,,LUDETEX,PESOS,726.00,"120,00",,,,,Único
ME6048,LUDETEX GALON ROCKELTS 2299 X MT,909271,MERCERIA,GALON,,LUDETEX,PESOS,836.00,"120,00",,,,,Único
ME6043,LUDETEX PUNTILLA 30000 B GALON INCA XMT,909270,MERCERIA,PUNTILLA,,LUDETEX,PESOS,437.80,"120,00",,,,,Único
294001297,MANIJAS DE MIMBRE BOLSA GRANDES X PAR,907227,MERCERIA,MANIJAS DE MIMBRE,MILAN,,PESOS,"3,700.00","120,00",,,,,Único
