ULTIMA ACT. COSTO,PRODUCTO,COSTO,PROVEEDOR,CODIGO
30/05/2025,*,1.00,,306529
30/05/2025,*,1.00,,306530
30/05/2025,*,1.00,,306536
30/05/2025,*,1.00,,306539
30/05/2025,*,1.00,,306540
30/05/2025,*,1.00,,306541
30/05/2025,*,1.00,,306542
30/05/2025,*,1.00,,306543
30/05/2025,*,1.00,,306560
30/05/2025,*,1.00,,306564
30/05/2025,*,1.00,,306568
30/05/2025,*,1.00,,306569
30/05/2025,*,1.00,,306571
30/05/2025,*,1.00,,306572
30/05/2025,*,1.00,,306594
30/05/2025,*,1.00,,306595
30/05/2025,*,1.00,,306596
30/05/2025,*,1.00,,306597
30/05/2025,*,1.00,,306598
30/05/2025,*,1.00,,306599
30/05/2025,*,1.00,,306600
30/05/2025,*,1.00,,306601
04/07/2025,PUZZLE FUNNY LAND COLOSSEUM 1500 PZAS FT838,"26,687.00",,306646
04/07/2025,JUEGO FUTBOL DE MESA HM40231 NO. 707-118,"6,400.00",,306652
30/05/2025,*,1.00,,306697
30/05/2025,*,1.00,,306699
30/05/2025,*,1.00,,306700
30/05/2025,*,1.00,,306701
30/05/2025,*,1.00,,306702
30/05/2025,*,1.00,,306703
30/05/2025,*,1.00,,306716
07/01/2026,CALCULADORA SOLA JM2534,"10,030.00",,306728
30/05/2025,*,1.00,,306820
28/06/2025,BILLETERA TRENDY DOBLE CIERRE 18637B,"7,100.00",,306821
30/05/2025,*,1.00,,306858
30/05/2025,*,1.00,,306859
30/05/2025,*,1.00,,307004
30/05/2025,*,1.00,,307005
30/05/2025,*,1.00,,307061
30/05/2025,*,1.00,,307062
30/05/2025,*,1.00,,307063
30/05/2025,*,1.00,,307086
30/05/2025,*,1.00,,307110
30/05/2025,*,1.00,,307111
30/05/2025,*,1.00,,307112
30/05/2025,*,1.00,,307113
30/05/2025,*,1.00,,307114
30/05/2025,*,1.00,,307116
30/05/2025,*,1.00,,307118
30/05/2025,*,1.00,,307127
30/05/2025,*,1.00,,307128
30/05/2025,*,1.00,,307131
30/05/2025,*,1.00,,307132
30/05/2025,*,1.00,,307149
30/05/2025,*,1.00,,307151
30/05/2025,*,1.00,,307154
30/05/2025,*,1.00,,307155
30/05/2025,*,1.00,,307156
30/05/2025,*,1.00,,307158
30/05/2025,*,1.00,,307159
30/05/2025,*,1.00,,307163
30/05/2025,*,1.00,,307164
30/05/2025,*,1.00,,307166
30/05/2025,*,1.00,,307167
30/05/2025,*,1.00,,307168
30/05/2025,*,1.00,,307169
30/05/2025,*,1.00,,307170
30/05/2025,*,1.00,,307171
30/05/2025,*,1.00,,307173
08/07/2025,SET ELECTRODOMESTICOS TINY 55116,"6,450.00",,307174
30/05/2025,*,1.00,,307175
30/05/2025,*,1.00,,307177
30/05/2025,*,1.00,,307180
30/05/2025,*,1.00,,307181
30/05/2025,*,1.00,,307182
30/05/2025,*,1.00,,307184
30/05/2025,*,1.00,,307186
30/05/2025,*,1.00,,307187
30/05/2025,*,1.00,,307188
30/05/2025,*,1.00,,307189
30/05/2025,*,1.00,,307191
30/05/2025,*,1.00,,307195
30/05/2025,*,1.00,,307196
30/05/2025,*,1.00,,307197
30/05/2025,*,1.00,,307198
30/05/2025,*,1.00,,307200
30/05/2025,*,1.00,,307204
30/05/2025,*,1.00,,307206
30/05/2025,*,1.00,,307207
30/05/2025,*,1.00,,307218
30/05/2025,*,1.00,,307222
30/05/2025,*,1.00,,307225
30/05/2025,*,1.00,,307226
30/05/2025,*,1.00,,307227
30/05/2025,*,1.00,,307231
30/05/2025,*,1.00,,307244
30/05/2025,*,1.00,,307245
30/05/2025,*,1.00,,307246
30/05/2025,*,1.00,,307247
30/05/2025,*,1.00,,307248
30/05/2025,*,1.00,,307249
07/01/2026,PORTA-BLOCK COLORPEN ENTELADO T/O 514099,"1,999.00",ESTELA MONTENEGRO S.R.L.,307250
30/05/2025,*,1.00,,307251
30/05/2025,*,1.00,,307252
30/05/2025,*,1.00,,307259
30/05/2025,*,1.00,,307264
30/05/2025,*,1.00,,307265
30/05/2025,*,1.00,,307266
30/05/2025,*,1.00,,307267
30/05/2025,*,1.00,,307269
30/05/2025,*,1.00,,307271
30/05/2025,*,1.00,,307272
30/05/2025,*,1.00,,307273
30/05/2025,*,1.00,,307276
30/05/2025,*,1.00,,307282
30/05/2025,*,1.00,,307283
30/05/2025,*,1.00,,307306
30/05/2025,*,1.00,,307310
30/05/2025,*,1.00,,307320
30/05/2025,*,1.00,,307328
30/05/2025,*,1.00,,307329
30/05/2025,*,1.00,,307330
30/05/2025,*,1.00,,307332
30/05/2025,*,1.00,,307333
30/05/2025,*,1.00,,307343
30/05/2025,*,1.00,,307348
30/05/2025,*,1.00,,307349
30/05/2025,*,1.00,,307350
30/05/2025,*,1.00,,307352
30/05/2025,*,1.00,,307374
30/05/2025,*,1.00,,307376
30/05/2025,*,1.00,,307377
30/05/2025,*,1.00,,307383
30/05/2025,*,1.00,,307384
30/05/2025,*,1.00,,307385
30/05/2025,*,1.00,,307386
30/05/2025,*,1.00,,307387
30/05/2025,*,1.00,,307388
30/05/2025,*,1.00,,307389
30/05/2025,*,1.00,,307415
30/05/2025,*,1.00,,307416
30/05/2025,*,1.00,,307430
30/05/2025,*,1.00,,307431
30/05/2025,*,1.00,,307433
30/05/2025,*,1.00,,307434
30/05/2025,*,1.00,,307439
30/05/2025,*,1.00,,307480
30/05/2025,*,1.00,,307481
20/12/2025,CINTA LUREX BROOKLYN 1506-22 X 10MT,"6,704.03",BOTONERA CORDOBESA SOCIEDAD ANONIMA,307507
28/10/2025,*,"7,000.00",,308025
28/10/2025,*,"7,000.00",,308026
30/05/2025,*,1.00,,308029
30/05/2025,*,1.00,,308030
30/05/2025,*,1.00,,308031
30/05/2025,*,1.00,,308032
30/05/2025,*,1.00,,308033
08/07/2025,BURBUJERO TINY 54277,215.00,,308036
30/05/2025,*,1.00,,308040
30/05/2025,*,1.00,,308042
30/05/2025,*,1.00,,308043
30/05/2025,*,1.00,,308044
30/05/2025,*,1.00,,308045
30/05/2025,*,1.00,,308046
30/05/2025,*,1.00,,308047
30/05/2025,*,1.00,,308049
30/05/2025,*,1.00,,308050
30/05/2025,*,1.00,,308051
30/05/2025,*,1.00,,308054
30/05/2025,*,1.00,,308056
30/05/2025,*,1.00,,308064
30/05/2025,*,1.00,,308065
30/05/2025,*,1.00,,308066
30/05/2025,*,1.00,,308068
30/05/2025,*,1.00,,308069
30/05/2025,*,1.00,,308073
30/05/2025,*,1.00,,308074
30/05/2025,*,1.00,,308078
30/05/2025,*,1.00,,308080
30/05/2025,*,1.00,,308083
24/09/2025,PUNTILLA ABROTEX ELASTIZADA HX5629 / 42502 / HX6709,601.00,,308086
04/12/2025,CINTA YUTE 20 MM X MT,"1,035.92",MILAN,308089
04/12/2025,CINTA YUTE 40 MM X MT,"1,577.69",MILAN,308093
05/12/2025,APLIQUE BORDADO MARIPOSA X 1,"1,698.32",MERCECOR,308097
06/12/2025,APLIQUE FLOR ESTRELLA CHICA X 1,214.09,MERCECOR,308100
06/12/2025,APLIQUE MARIO BROS CHICO X 1,246.36,MERCECOR,308102
30/05/2025,*,1.00,,308135
30/05/2025,*,1.00,,308136
30/05/2025,*,1.00,,308145
30/05/2025,*,1.00,,308147
30/05/2025,*,1.00,,308148
30/05/2025,*,1.00,,308152
30/05/2025,*,1.00,,308153
30/05/2025,*,1.00,,308154
30/05/2025,*,1.00,,308155
30/05/2025,*,1.00,,308168
30/05/2025,*,1.00,,308178
30/05/2025,*,1.00,,308180
30/05/2025,*,1.00,,308181
30/05/2025,*,1.00,,308183
30/05/2025,*,1.00,,308185
30/05/2025,*,1.00,,308186
30/05/2025,*,1.00,,308192
26/09/2025,PORTA RETRATO PLASTICO VGO 30*45CM BHA3045,"7,149.00",,308195
03/10/2025,RELOJ PULSERA CROWN C/CRONOMETRO Y ALARMA C-1811 20.1811,"15,000.00",,308198
30/05/2025,*,1.00,,308200
30/05/2025,*,1.00,,308201
30/05/2025,*,1.00,,308202
30/05/2025,*,1.00,,308210
30/05/2025,*,1.00,,308211
30/05/2025,*,1.00,,308212
30/05/2025,*,1.00,,308215
30/05/2025,*,1.00,,308216
30/05/2025,*,1.00,,308217
30/05/2025,*,1.00,,308219
30/05/2025,*,1.00,,308220
30/05/2025,*,1.00,,308222
30/05/2025,*,1.00,,308224
30/05/2025,*,1.00,,308280
30/05/2025,*,1.00,,308281
30/05/2025,*,1.00,,308292
30/05/2025,*,1.00,,308294
30/05/2025,*,1.00,,308299
30/05/2025,*,1.00,,308302
30/05/2025,*,1.00,,308303
30/05/2025,*,1.00,,308304
30/05/2025,*,1.00,,308305
30/05/2025,*,1.00,,308306
30/05/2025,*,1.00,,308307
30/05/2025,*,1.00,,308308
30/05/2025,*,1.00,,308309
30/05/2025,*,1.00,,308310
30/05/2025,*,1.00,,308311
30/05/2025,*,1.00,,308312
30/05/2025,*,1.00,,308313
30/05/2025,*,1.00,,308314
30/05/2025,*,1.00,,308316
30/05/2025,*,1.00,,308318
30/05/2025,*,1.00,,308320
30/05/2025,*,1.00,,308321
30/05/2025,*,1.00,,308322
30/05/2025,*,1.00,,308325
30/05/2025,*,1.00,,308326
30/05/2025,*,1.00,,308329
30/05/2025,*,1.00,,308379
30/05/2025,*,1.00,,308381
30/05/2025,*,1.00,,308382
30/05/2025,*,1.00,,308384
16/03/2026,*,0.00,ESTELA MONTENEGRO S.R.L.,308518
16/03/2026,*,0.00,ESTELA MONTENEGRO S.R.L.,308522
30/05/2025,*,1.00,,308388
30/05/2025,*,1.00,,308390
30/05/2025,*,1.00,,308397
30/05/2025,*,1.00,,308398
30/05/2025,*,1.00,,308412
30/05/2025,*,1.00,,308413
30/05/2025,*,1.00,,308416
30/05/2025,*,1.00,,308425
30/05/2025,*,1.00,,308426
30/05/2025,*,1.00,,308427
30/05/2025,*,1.00,,308462
30/05/2025,*,1.00,,308463
30/05/2025,*,1.00,,308480
30/05/2025,*,1.00,,308482
30/05/2025,*,1.00,,308483
30/05/2025,*,1.00,,308484
30/05/2025,*,1.00,,308485
30/05/2025,*,1.00,,308494
30/05/2025,*,1.00,,308495
30/05/2025,*,1.00,,308497
30/05/2025,*,1.00,,308498
30/05/2025,*,1.00,,308499
30/05/2025,*,1.00,,308517
30/05/2025,*,1.00,,308519
30/05/2025,*,1.00,,308561
30/05/2025,*,1.00,,308562
30/05/2025,*,1.00,,308563
30/05/2025,*,1.00,,308565
30/05/2025,*,1.00,,308567
30/05/2025,*,1.00,,308568
30/05/2025,*,1.00,,308580
16/10/2025,BOTON PASTA BRILLOSO X 1 (27-1224),71.41,BOTONERA CORDOBESA SOCIEDAD ANONIMA,308581
30/05/2025,*,1.00,,308582
30/05/2025,*,1.00,,308647
30/05/2025,*,1.00,,308648
30/05/2025,*,1.00,,308649
30/05/2025,*,1.00,,308652
30/05/2025,*,1.00,,308656
30/05/2025,*,1.00,,308704
30/05/2025,*,1.00,,308724
30/05/2025,*,1.00,,308730
30/05/2025,*,1.00,,308731
30/05/2025,*,1.00,,308734
30/05/2025,*,1.00,,308765
30/05/2025,*,1.00,,308766
30/05/2025,*,1.00,,308837
30/05/2025,*,1.00,,308838
30/05/2025,*,1.00,,308839
26/09/2025,"PORTA RETRATO SIMIL MADERA VGO 30*45CM PF-138,86","9,099.00",,308851
26/09/2025,PORTA RETRATO SIMIL MADERA VGO PF-035.86,"7,570.00",,308853
30/05/2025,*,1.00,,308870
30/05/2025,*,1.00,,308915
30/05/2025,*,1.00,,308917
30/05/2025,*,1.00,,308920
30/05/2025,*,1.00,,308925
30/05/2025,*,1.00,,308930
30/05/2025,*,1.00,,308931
30/05/2025,*,1.00,,308939
30/05/2025,*,1.00,,308940
30/05/2025,*,1.00,,308941
30/05/2025,*,1.00,,308943
30/05/2025,*,1.00,,308950
30/05/2025,*,1.00,,309000
30/05/2025,*,1.00,,309002
30/05/2025,*,1.00,,309003
30/05/2025,*,1.00,,309006
30/05/2025,*,1.00,,309007
30/05/2025,*,1.00,,309008
04/11/2025,* USAR EN PAPELERA,1.00,,309010
04/11/2025,* USAR EN PAPELERA,1.00,,309011
30/05/2025,*,1.00,,309014
30/05/2025,*,1.00,,309020
30/05/2025,*,1.00,,309021
30/05/2025,*,1.00,,309022
30/05/2025,*,1.00,,309023
30/05/2025,*,1.00,,309025
30/05/2025,*,1.00,,309026
30/05/2025,*,1.00,,309027
30/05/2025,*,1.00,,309028
30/05/2025,*,1.00,,309029
30/05/2025,*,1.00,,309030
12/09/2025,MARCADOR ACRILICO NO.625 X 12 515404,"2,665.00",,309032
30/05/2025,*,1.00,,309033
30/05/2025,*,1.00,,309034
30/05/2025,*,1.00,,309035
30/05/2025,*,1.00,,309036
30/05/2025,*,1.00,,309037
30/05/2025,*,1.00,,309038
30/05/2025,*,1.00,,309039
30/05/2025,*,1.00,,309042
30/05/2025,*,1.00,,309046
30/05/2025,*,1.00,,309047
30/05/2025,*,1.00,,309048
30/05/2025,*,1.00,,309049
30/05/2025,*,1.00,,309050
30/05/2025,*,1.00,,309053
30/05/2025,*,1.00,,309055
30/05/2025,*,1.00,,309057
30/05/2025,*,1.00,,309060
30/05/2025,*,1.00,,309063
30/05/2025,*,1.00,,309064
30/05/2025,*,1.00,,309065
30/05/2025,*,1.00,,309068
30/05/2025,*,1.00,,309070
30/05/2025,*,1.00,,309071
30/05/2025,*,1.00,,309080
30/05/2025,*,1.00,,309081
30/05/2025,*,1.00,,309082
30/05/2025,*,1.00,,309083
30/05/2025,*,1.00,,309084
30/05/2025,*,1.00,,309085
30/05/2025,*,1.00,,309086
30/05/2025,*,1.00,,309087
30/05/2025,*,1.00,,309088
30/05/2025,*,1.00,,309093
30/05/2025,*,1.00,,309095
30/05/2025,*,1.00,,309096
30/05/2025,*,1.00,,309097
30/05/2025,*,1.00,,309099
30/05/2025,*,1.00,,309100
30/05/2025,*,1.00,,309101
30/05/2025,*,1.00,,309102
30/05/2025,*,1.00,,309103
30/05/2025,*,1.00,,309105
30/05/2025,*,1.00,,309106
30/05/2025,*,1.00,,309109
30/05/2025,*,1.00,,309110
30/05/2025,*,1.00,,309114
30/05/2025,*,1.00,,309115
30/05/2025,*,1.00,,309116
30/05/2025,*,1.00,,309120
30/05/2025,*,1.00,,309122
30/05/2025,*,1.00,,309129
30/05/2025,*,1.00,,309130
30/05/2025,*,1.00,,309131
30/05/2025,*,1.00,,309132
30/05/2025,*,1.00,,309139
30/05/2025,*,1.00,,309141
30/05/2025,*,1.00,,309142
30/05/2025,*,1.00,,309143
30/05/2025,*,1.00,,309146
30/05/2025,*,1.00,,309149
30/05/2025,*,1.00,,309151
30/05/2025,*,1.00,,309152
30/05/2025,*,1.00,,309157
30/05/2025,*,1.00,,309158
30/05/2025,*,1.00,,309160
30/05/2025,*,1.00,,309164
30/05/2025,*,1.00,,309179
30/05/2025,*,1.00,,309190
30/05/2025,*,1.00,,309191
30/05/2025,*,1.00,,309192
30/05/2025,*,1.00,,309194
30/05/2025,*,1.00,,309195
30/05/2025,*,1.00,,309196
30/05/2025,*,1.00,,309197
30/05/2025,*,1.00,,309200
30/05/2025,*,1.00,,309205
30/05/2025,*,1.00,,309212
30/05/2025,*,1.00,,309213
30/05/2025,*,1.00,,309214
30/05/2025,*,1.00,,309215
30/05/2025,*,1.00,,309216
30/05/2025,*,1.00,,309217
30/05/2025,*,1.00,,309218
30/05/2025,*,1.00,,309219
30/05/2025,*,1.00,,309220
30/05/2025,*,1.00,,309222
30/05/2025,*,1.00,,309240
30/05/2025,*,1.00,,309241
30/05/2025,*,1.00,,309244
30/05/2025,*,1.00,,309245
30/05/2025,*,1.00,,309246
30/05/2025,*,1.00,,309256
30/05/2025,*,1.00,,309265
30/05/2025,*,1.00,,309266
30/05/2025,*,1.00,,309267
30/05/2025,*,1.00,,309268
30/05/2025,*,1.00,,309269
30/05/2025,*,1.00,,309270
30/05/2025,*,1.00,,309273
30/05/2025,*,1.00,,309281
30/05/2025,*,1.00,,309285
30/05/2025,*,1.00,,309300
04/09/2025,RIÑONERA HOMBRE YL-1129 YL-175,"6,800.00",,309301
30/05/2025,*,1.00,,309302
30/05/2025,*,1.00,,309303
04/09/2025,MOCHILA SIMIL CUERO FASHION GRANDE FAB5925,"15,000.00",,309305
30/05/2025,*,1.00,,309306
30/05/2025,*,1.00,,309307
30/05/2025,*,1.00,,309308
04/09/2025,MOCHILA SIMIL CUERO FASHION FAB4925,"12,500.00",,309309
30/05/2025,*,1.00,,309310
30/05/2025,*,1.00,,309311
30/05/2025,*,1.00,,309366
30/05/2025,*,1.00,,309380
30/05/2025,*,1.00,,309400
30/05/2025,*,1.00,,309401
30/05/2025,*,1.00,,309404
30/05/2025,*,1.00,,309410
30/05/2025,*,1.00,,309411
30/05/2025,*,1.00,,309412
30/05/2025,*,1.00,,309414
30/05/2025,*,1.00,,309415
30/05/2025,*,1.00,,309416
30/05/2025,*,1.00,,309421
30/05/2025,*,1.00,,309425
30/05/2025,*,1.00,,309438
16/03/2026,*,0.00,ESTELA MONTENEGRO S.R.L.,309462
16/03/2026,*,0.00,ESTELA MONTENEGRO S.R.L.,309463
30/05/2025,*,1.00,,309441
30/05/2025,*,1.00,,309442
30/05/2025,*,1.00,,309443
30/05/2025,*,1.00,,309444
30/05/2025,*,1.00,,309458
30/05/2025,*,1.00,,309459
30/05/2025,*,1.00,,309482
30/05/2025,*,1.00,,309483
30/05/2025,*,1.00,,309484
30/05/2025,*,1.00,,309485
30/05/2025,*,1.00,,309486
30/05/2025,*,1.00,,309490
30/05/2025,*,1.00,,309505
30/05/2025,*,1.00,,309506
30/05/2025,*,1.00,,309520
30/05/2025,*,1.00,,309521
30/05/2025,*,1.00,,309523
30/05/2025,*,1.00,,309531
12/09/2025,PEGAMENTO E8000 X 25ML ADHESIVO,"1,600.00",,310012
30/05/2025,*,1.00,,310015
30/05/2025,*,1.00,,310016
30/05/2025,*,1.00,,310019
30/05/2025,*,1.00,,310025
30/05/2025,*,1.00,,310026
30/05/2025,*,1.00,,310030
30/05/2025,*,1.00,,310040
30/05/2025,*,1.00,,310047
30/05/2025,*,1.00,,310050
30/05/2025,*,1.00,,310052
30/05/2025,*,1.00,,310054
30/05/2025,*,1.00,,310061
30/05/2025,*,1.00,,310080
30/05/2025,*,1.00,,310081
30/05/2025,*,1.00,,310100
30/05/2025,*,1.00,,310101
28/06/2025,CHOPERA ALUMINO PINTADA NEGRA CLUB 500ML,"4,900.00",,315126
28/06/2025,LENTES DESCARTABLES,"2,500.00",,333333
28/06/2025,BANDOLERA LA CHAPELLE 34UC2631,"15,000.00",,34UC2631
28/06/2025,BILLETERA LA CHAPELLE 34UC2922 34UC2923,"7,300.00",,34UC2922
28/06/2025,BANDOLERA LA CHAPELLE 34UM5014,"16,200.00",,34UM5014
31/07/2025,CUPCAKE MUSICAL CON LUZ Y SONIDO SD21214ZX 8462,"11,902.00",,351260
28/06/2025,CABLE USB KOSMO TIPO C,861.00,,35334
28/06/2025,LLAVERO PELUCHE CAPIBARA PULSERA KP019,"6,720.00",,398032
30/05/2025,*,1.00,,399049
30/05/2025,*,1.00,,399051
30/05/2025,*,1.00,,399052
30/05/2025,*,1.00,,399054
30/05/2025,*,1.00,,399059
30/05/2025,*,1.00,,399060
03/10/2025,RELOJ PULSERA MONTREAL MD ML-METAL DAMA 18-MLD,"24,799.00",FOB,399065
19/09/2025,SILBATO FRS SHARK HR0090,"2,800.00",,399069
12/09/2025,BRILLO LABIAL STITCH LG3185,"1,350.00",,399072
12/09/2025,RIMEL GEGE BEAR ART GX1296,"1,950.00",,399074
12/09/2025,CORRECTOR EN CREMA X3 NOVO 6272,"3,100.00",,399077
12/09/2025,SOMBRA DE OJOS + RUBOR USHAS CRUS PALETTE UF072-4,"4,600.00",,399080
12/09/2025,POLVO COMPACTO PINK21 CS2427,"2,250.00",,399102
28/06/2025,BOTELLA DEPORTIVA AGUA C/PICO 3025-350CC,86.78,,420402
02/04/2026,UHU PEGAMENTO UNIVERSAL 35ML,"2,611.00",ESTELA MONTENEGRO S.R.L.,42353457658
28/06/2025,BOTELLA DEPORTIVA SHAKER 345 6063,670.00,,440038
07/01/2026,*,"7,000.00",,45748712
28/06/2025,LUNCHERA TERMICA INFANTIL SPACE BEAR - DUCK - VACA,"3,329.00",,476758345
21/08/2025,BILLETERA TRENDY 18350,"4,800.00",,4790010183508
28/06/2025,BILLETERA TRENDY 18353,"4,200.00",,4790010183539
28/06/2025,BILLETERA TRENDY 18650 NEGRA,"5,800.00",,4790030183557
28/06/2025,BOTELLA DEPORTIVA NS249661,"1,773.55",,496779
28/06/2025,VASO CHIMOLA 350ML C/SORBETE BZ10,"8,950.00",,497504
12/09/2025,CEPILLO PELO CON PEINE DE BEBE EN ESTUCHE 141,"3,050.00",,510108
07/01/2026,*,"7,000.00",,51545122544
28/06/2025,SET PARA ARMADO SURTIDO MEDIANO 18 DIVISIONES AG1582,"3,600.00",,5191
15/12/2025,TARJETERO AMAYRA 67B1042,"4,600.00",NECY,525262
15/01/2026,GLOW FLUORECENTE EN BOLSA ESTRELLAS,"2,690.00",WINNIE,525266
15/01/2026,GLOW FLUROCENTE ANIMALES,"2,990.00",WINNIE,525267
15/01/2026,RELOJ DESPERTADOR CROWN CON LUZ PT-141,"10,099.00",FOB,525269
16/01/2026,PASTILLERO SEMANAL CIRCULO,905.99,REX,525273
28/02/2026,BOTELLA TERMICA PREMIER 500ML TH-8966 / 701,"11,440.00",,525281
12/09/2025,PESTAÑAS POSTIZAS MAGNETICAS,1.00,,5437870870
31/07/2025,REPUESTO PARA PISTOLA LANZA SOPAPA X20 SHOOTING 693 - E03*24,"1,900.00",,5520100419748
31/07/2025,SET SERVILLETA Y MANTEL DE JARDIN,"1,150.00",,5643
28/06/2025,DESTORNILLADOR X 6 1500 10038NE,"1,200.00",,607315
28/06/2025,RIÑONERA AMAYRA NEGRA 67.C2563.1,"17,000.00",,6190670256310
31/07/2025,ALMOHADA DE VIAJE MICROPERLA UNICROSS 62115,"9,200.00",,62115
28/06/2025,LLAVERO PELUCHITO STITCH,"1,560.00",,634790443
12/09/2025,PEINE DE BOLSILLO TEJAR,0.00,,65474653
31/07/2025,MEDIA TERMICA DOLEMISO XDW-65531 X2 PARES,"1,880.00",,65531
28/06/2025,CAMISETA NIBEL MUSELINA 5002,"2,101.38",,657686765
28/06/2025,PARAGUA CORTO NEGRO RJ2850,"4,200.00",,6643R
28/06/2025,TARJETERO AMAYRA 67.B922 67B922 67.B920 67B920,"4,400.00",,67B2202
21/08/2025,BILLETERA AMAYRA 67B949 67.B949,"5,000.00",,67B916
28/06/2025,PEGAMENTO PARA UÑAS NAIL GLUE,350.00,,6837984288339
12/09/2025,SOMBRA PARA OJOS + GLITTER X 6 4 ANGELS AR1022,"2,100.00",,6952938468367
28/06/2025,BRILLO LABIAL LIP GLOSS MAGIC COLOR TEI8171,"1,500.00",,6971968513151
31/07/2025,PISTOLA BASE-X SPLASH 60244 8512,"1,350.00",,7453077221756
11/12/2025,JUEGO DE TE DURAVIT 501 MI COCINA BALDE 25 PIEZAS,"5,718.00",REX,7792435005011
11/12/2025,PLACHA DURAVIT MI PLANCHITA 508,"2,468.00",REX,7792435005080
31/07/2025,AVION ART 100 MEGAPRICE,"1,250.00",,7798104180140
31/07/2025,AUTO IRV TOYS CABRIOLET PARA MUÑECAS ART. 0096 PEQUITAS,"10,980.00",,7798172020454
07/01/2026,BATERIA ENERGIZER 9V,"6,788.00",,851021
07/01/2026,PILA ENERGIZER RECARG NH15 2000MAH AA,"22,479.00",,851069
07/01/2026,PILA AUDIFONO AZ13 13 ENERGIZER X8 (BLISTER),"11,830.00",,8510960
07/01/2026,PILA AUDIFONO AZ312 312 ENERGIZER X8 (BLISTER),"11,830.00",,8510970
07/01/2026,PILA ENERGIZER A76 X1,"1,077.80",,851140
07/01/2026,PILA ENERGIZER AAAA E96 X 2 UN.,"5,760.00",,852003
31/07/2025,PIZARRA MAGICA DINOSAUR,"2,519.00",,86586345
28/06/2025,PORTACOSMETICO AQUARELLA 2187,"3,230.00",,8679676555
28/06/2025,FESTON BATISTA 3CM PURO ALGODON ART 09365,726.00,,9365
12/09/2025,ESMALTE AGOWAN,390.00,,96969
16/03/2026,BLOCK 1028 PARA DIBUJO NEGRO Nº5 X20H,"1,777.78",ESTELA MONTENEGRO S.R.L.,74578658
31/07/2025,*,"4,501.00",,9780201379648
11/09/2025,FORMULARIO AUTOMOTOR 02,"8,500.00",,987001
11/09/2025,FORMULARIO AUTOMOTOR 02E,"8,500.00",,987002
11/09/2025,FORMULARIO AUTOMOTOR 05,"8,500.00",,987006
11/09/2025,FORMULARIO AUTOMOTOR TPA,"8,200.00",,987008
11/09/2025,FORMULARIO AUTOMOTOR 12,"15,200.00",,987010
11/09/2025,FORMULARIO AUTOMOTOR 15,"12,500.00",,987011
11/09/2025,FORMULARIO AUTOMOTOR 31,"8,200.00",,987013
11/09/2025,FORMULARIO AUTOMOTOR 121,"8,500.00",,987014
11/09/2025,FORMULARIO AUTOMOTOR 53,"8,500.00",,987015
11/09/2025,FORMULARIO AUTOMOTOR 57,"8,200.00",,987016
11/09/2025,FORMULARIO AUTOMOTOR 59,"8,200.00",,987017
11/09/2025,FORMULARIO AUTOMOTOR 99,"8,200.00",,987018
11/09/2025,FORMULARIO MOTO 02,"4,500.00",,987019
11/09/2025,FORMULARIO MOTO 03,"4,500.00",,987020
11/09/2025,FORMULARIO MOTO 04,"4,500.00",,987021
11/09/2025,FORMULARIO MOTO 08,"6,400.00",,987023
11/09/2025,FORMULARIO MOTO 11,"4,500.00",,987024
28/06/2025,KIT BIJOUTERIE COLLAR CON DIJE + PULSERA,970.00,,ACC0006
28/06/2025,KIT BIJOUTERIE NENA - PULSERA CON DIJE + ANILLO + AROS CLIP,"1,040.00",,ACC0008
12/09/2025,FALSO DELINEADO DE STRASS / DELINEADO ARTISTICO / ZC-005,700.00,,ACC0009
28/06/2025,VINCHA PLASTICA CON DIENTES,500.00,,ACC0012
28/06/2025,VINCHA TRENZADA DE TELA,"1,200.00",,ACC0013
28/06/2025,VINCHA ANCHA MOÑO TELA ANA PAULA,900.00,,ACC0018
31/07/2025,STRASS TERMOADHESIVO 2050 SILICONADO GEMA ANGOSTO MERCECOR X METRO,"4,180.00",,ACC0019
28/06/2025,VINCHA BEBE MOÑO ANA PAULA X UN,600.00,,ACC0020
28/06/2025,BROCHE IRROMPIBLE NEGRO PLASTICO FABIAN,580.00,,ACC0022
27/02/2026,BROCHE PESCADO PLASTICO,666.66,DOMI,ACC0024
28/06/2025,COLITA PARA CABELLO PEQUEÑA X UNIDAD / ITEM: DOC-024,42.00,,ACC0025
28/06/2025,BROCHE CON STRASS MARIPOSA - FLOR X PAR,300.00,,ACC0026
28/06/2025,INVISIBLE CON STRASS X PAR,690.00,,ACC0028
28/06/2025,HORQUILLAS CON STRASS,160.00,,ACC0029
31/07/2025,BROCHES IRROMPIBLES CHICO,350.00,,ACC0031
28/06/2025,BROCHE HEBILLA FRANCESA MOÑO,750.00,,ACC0035
28/06/2025,RIÑONERA UNICROSS 623636 62.3636,"5,500.00",,ACC0036
28/06/2025,BROCHE METAL CON STRASS CHICO,400.00,,ACC0039
28/06/2025,BILLETERA MATELASSE CHICA CANDY SKORA 31182,1.00,,ACC004
28/06/2025,BROCHE METAL CON PIEDRAS MEDIANO,350.00,,ACC0041
28/06/2025,BROCHE METAL CON PIEDRAS GRANDE,500.00,,ACC0042
28/06/2025,PICOS CON MOÑO X PAR,280.00,,ACC0043
28/06/2025,BROCHE TIC TAC CON PERLAS,400.00,,ACC0046
28/06/2025,TIC TAC CON APLIQUE,800.00,,ACC0047
